timestamp,attitude_roll,attitude_pitch,attitude_yaw,rotation_rate_x,rotation_rate_y,rotation_rate_z,gravity_x,gravity_y,gravity_z,user_acc_x,user_acc_y,user_acc_z,magnetic_field_x,magnetic_field_y,magnetic_field_z
2381.77,-2.683864,1.497316,-0.452995,0.006134,-0.207702,0.049652,-0.032443,-0.997302,0.065857,0.003390,0.009295,-0.002472,17.851469,-46.766953,3.335348
2381.78,-2.681011,1.496943,-0.457411,0.019728,-0.123223,0.041192,-0.032796,-0.997274,0.066097,0.005238,0.014379,0.012104,17.817204,-46.788391,3.215789
2381.79,-2.678278,1.496558,-0.460929,0.022192,-0.060426,0.038779,-0.033148,-0.997246,0.066351,0.008154,0.011375,0.007609,17.817204,-46.788391,3.215789
2381.80,-2.675719,1.496072,-0.463760,0.035763,-0.012234,0.038935,-0.033535,-0.997209,0.066699,0.012676,-0.001066,0.001615,17.784363,-46.802376,3.193963
2381.81,-2.674683,1.495808,-0.464733,0.023389,0.008366,0.044985,-0.033723,-0.997190,0.066899,0.014832,-0.003283,-0.005086,17.784363,-46.802376,3.193963
2381.82,-2.670678,1.495553,-0.468941,0.003675,-0.032473,0.036139,-0.034106,-0.997171,0.066990,0.010806,0.006265,-0.015248,17.784363,-46.802376,3.193963
2381.83,-2.665646,1.495405,-0.474712,-0.006224,-0.074713,0.044654,-0.034510,-0.997159,0.066949,0.018382,0.007444,-0.021615,17.757389,-46.811123,3.215865
2381.85,-2.661718,1.495014,-0.479621,0.027102,-0.096763,0.048675,-0.034953,-0.997130,0.067159,0.014857,-0.001100,-0.033925,17.757389,-46.811123,3.215865
2381.86,-2.659587,1.494898,-0.483116,0.069049,-0.140666,0.058935,-0.035149,-0.997121,0.067187,0.015099,-0.001734,-0.032442,17.720474,-46.826153,3.200550
2381.87,-2.658744,1.493853,-0.485788,0.080143,-0.180664,0.066426,-0.035690,-0.997041,0.068079,0.006469,0.005129,0.001379,17.720474,-46.826153,3.200550
2381.88,-2.656817,1.492851,-0.489918,0.067786,-0.214405,0.071221,-0.036287,-0.996964,0.068895,0.007936,0.007340,0.014952,17.690533,-46.839771,3.166789
2381.90,-2.652784,1.490896,-0.498633,0.024541,-0.214094,0.080656,-0.037479,-0.996810,0.070469,0.003254,0.010314,0.028820,17.636986,-46.859779,3.169461
2381.91,-2.646964,1.490370,-0.506762,0.012208,-0.216379,0.076833,-0.038137,-0.996768,0.070710,-0.000971,0.016543,0.026977,17.636986,-46.859779,3.169461
2381.92,-2.641653,1.489951,-0.514335,0.003605,-0.207781,0.065654,-0.038713,-0.996734,0.070873,-0.003554,0.024078,0.031605,17.580368,-46.882130,3.153421
2381.89,-2.658037,1.491575,-0.491059,0.048019,-0.221512,0.075953,-0.036794,-0.996864,0.070065,0.005361,0.005698,0.023395,17.690533,-46.839771,3.166789
2381.93,-2.638585,1.489232,-0.519488,-0.042036,-0.186786,0.054113,-0.039276,-0.996675,0.071383,-0.002778,0.033586,0.030195,17.580368,-46.882130,3.153421
2381.94,-2.629712,1.489836,-0.530174,-0.104967,-0.162018,0.042402,-0.039612,-0.996724,0.070506,-0.009338,0.031927,0.021093,17.521414,-46.908745,3.085033
2381.95,-2.618306,1.490876,-0.543191,-0.140747,-0.148377,0.034654,-0.039896,-0.996808,0.069152,-0.014578,0.024198,-0.001769,17.477953,-46.930893,2.993334
2381.96,-2.607631,1.491969,-0.555761,-0.135773,-0.187021,0.027288,-0.040077,-0.996895,0.067784,-0.010140,0.028542,-0.028996,17.477953,-46.930893,2.993334
2381.97,-2.585866,1.493665,-0.580036,-0.132048,-0.252248,0.023600,-0.040651,-0.997027,0.065459,-0.019255,0.028857,-0.043273,17.454834,-46.951488,2.798900
2381.98,-2.577423,1.494765,-0.591398,-0.128298,-0.275157,0.012529,-0.040616,-0.997111,0.064187,-0.017673,0.031199,-0.093865,17.454834,-46.951488,2.798900
2381.99,-2.571344,1.495709,-0.600963,-0.107278,-0.353818,0.009004,-0.040497,-0.997182,0.063146,-0.022552,0.031881,-0.096624,17.427095,-46.977234,2.526516
2382.00,-2.568294,1.496562,-0.609116,-0.096106,-0.525375,0.002874,-0.040228,-0.997246,0.062309,-0.032876,0.042198,-0.067954,17.427095,-46.977234,2.526516
2382.01,-2.571801,1.497295,-0.612769,-0.060149,-0.722361,-0.026451,-0.039615,-0.997300,0.061833,-0.047040,0.063966,-0.022466,17.440384,-46.985256,2.272914
2382.03,-2.584614,1.498113,-0.608323,-0.047588,-0.790969,-0.080612,-0.038388,-0.997360,0.061643,-0.046237,0.090362,0.027514,17.440384,-46.985256,2.272914
2382.04,-2.605676,1.499026,-0.594660,-0.016553,-0.672544,-0.133275,-0.036617,-0.997426,0.061656,-0.063359,0.097279,0.047567,17.514456,-46.972569,1.941412
2382.05,-2.633783,1.499518,-0.573252,0.055137,-0.628321,-0.157205,-0.034631,-0.997461,0.062231,-0.058585,0.087167,0.053644,17.514456,-46.972569,1.941412
2382.06,-2.674251,1.499066,-0.539286,0.172542,-0.612224,-0.188093,-0.032288,-0.997429,0.063983,-0.073807,0.068275,0.070233,17.675747,-46.921665,1.695034
2382.07,-2.722206,1.497647,-0.496488,0.267662,-0.443805,-0.211736,-0.029760,-0.997326,0.066750,-0.025920,0.069790,0.090186,17.675747,-46.921665,1.695034
2382.08,-2.771000,1.495533,-0.450422,0.319503,-0.214720,-0.220984,-0.027232,-0.997169,0.070088,-0.015599,0.053916,0.092815,17.675747,-46.921665,1.695034
2382.09,-2.820650,1.492740,-0.401834,0.385020,-0.090701,-0.249873,-0.024599,-0.996955,0.073996,-0.008238,0.044578,0.074778,17.888760,-46.841454,1.678617
2382.10,-2.870276,1.489339,-0.352779,0.419632,-0.076429,-0.261854,-0.021806,-0.996684,0.078391,-0.018294,0.049220,0.049691,17.888760,-46.841454,1.678617
2382.11,-2.920376,1.485329,-0.303075,0.477768,-0.010296,-0.294541,-0.018730,-0.996350,0.083283,0.011208,0.038006,0.024932,18.124882,-46.740467,1.940344
2382.12,-2.962416,1.480493,-0.259439,0.521948,0.176135,-0.232365,-0.016072,-0.995925,0.088737,0.175618,-0.043259,0.098657,18.124882,-46.740467,1.940344
2382.13,-2.952206,1.476477,-0.265388,0.300271,0.482863,0.267439,-0.017730,-0.995555,0.092495,0.683929,-0.473942,0.221073,18.397739,-46.614876,2.350336
2382.14,-2.900243,1.471898,-0.313318,0.367117,0.377773,0.562765,-0.023600,-0.995114,0.095875,0.466303,-0.233204,0.016658,18.397739,-46.614876,2.350336
2382.15,-2.852999,1.466033,-0.354077,0.427883,0.722045,0.469806,-0.029762,-0.994517,0.100247,0.082740,0.249522,-0.101865,18.453039,-46.562580,2.891231
2382.16,-2.828273,1.462488,-0.369040,0.214126,1.003610,0.159536,-0.033317,-0.994140,0.102834,-0.103142,0.242523,-0.024206,18.453039,-46.562580,2.891231
2382.17,-2.827526,1.461184,-0.357804,0.164539,1.123005,-0.129447,-0.033795,-0.993999,0.104042,-0.180042,0.128413,0.055535,17.903631,-46.737503,3.466027
2382.18,-2.846453,1.458584,-0.327768,0.384808,0.996315,-0.256791,-0.032571,-0.993711,0.107135,-0.107306,0.081174,0.055920,17.903631,-46.737503,3.466027
2382.20,-2.878491,1.454110,-0.285890,0.575438,0.880274,-0.326441,-0.030279,-0.993200,0.112415,-0.094599,0.046148,0.070110,17.736591,-46.752941,4.064861
2382.21,-2.914757,1.447604,-0.240607,0.763230,0.796714,-0.354208,-0.027635,-0.992421,0.119733,-0.120146,-0.016856,-0.018918,17.736591,-46.752941,4.064861
2382.22,-2.943030,1.440454,-0.202246,0.720861,1.029591,-0.262044,-0.025639,-0.991518,0.127419,-0.258709,0.032426,-0.171014,17.914595,-46.609550,4.854364
2382.23,-2.941674,1.434305,-0.190751,0.576466,1.091645,0.053455,-0.027022,-0.990700,0.133358,0.198790,0.078911,-0.247463,18.136381,-46.400822,5.914652
2382.24,-2.910235,1.427772,-0.218498,0.480671,0.192625,0.640291,-0.032684,-0.989789,0.138739,0.015716,0.013456,-0.177039,18.136381,-46.400822,5.914652
2382.25,-2.837688,1.420321,-0.293820,0.407559,-0.312840,1.414956,-0.044860,-0.988700,0.143039,-0.036317,-0.002893,-0.217975,17.804575,-46.412739,6.767725
2382.26,-2.719681,1.406555,-0.417909,0.629886,-0.381362,2.404840,-0.066956,-0.986543,0.149166,0.079056,0.179215,-0.176677,17.804575,-46.412739,6.767725
2382.27,-2.599601,1.384411,-0.542730,0.989973,-0.237504,2.852391,-0.095590,-0.982680,0.158751,0.194986,0.185119,-0.110594,16.186577,-46.947319,7.133841
2382.28,-2.506648,1.355632,-0.638656,1.340776,-0.072009,3.137091,-0.126639,-0.976941,0.171897,0.242484,0.073926,-0.161521,16.186577,-46.947319,7.133841
2382.29,-2.423710,1.317027,-0.725784,1.722376,-0.240060,3.796810,-0.165141,-0.967973,0.189094,0.711650,0.325837,-0.397270,13.309902,-47.679119,8.154482
2382.30,-2.384677,1.280957,-0.775092,1.620745,-1.030913,2.940918,-0.196253,-0.958290,0.207763,0.371225,0.324638,-0.286086,13.309902,-47.679119,8.154482
2382.31,-2.393939,1.256907,-0.782762,1.502315,-1.648615,1.269862,-0.209932,-0.951140,0.226409,0.266603,-0.162507,-0.180816,9.855504,-48.219501,9.731210
2382.32,-2.432845,1.239256,-0.756990,1.868375,-1.262293,0.412969,-0.211863,-0.945542,0.247112,0.045374,-0.205306,-0.216610,9.855504,-48.219501,9.731210
2382.33,-2.474011,1.217567,-0.726883,2.268764,-1.222536,0.651248,-0.214161,-0.938260,0.271666,0.151081,0.068052,-0.379347,9.032362,-48.082493,11.110264
2382.34,-2.509257,1.191879,-0.703297,2.442074,-1.225359,0.863826,-0.218631,-0.929066,0.298391,0.155581,0.042286,-0.314596,9.032362,-48.082493,11.110264
2382.35,-2.541329,1.164920,-0.680399,2.591817,-0.952995,0.753222,-0.223020,-0.918757,0.325804,0.071714,0.027018,-0.255629,8.640889,-47.620766,13.211567
2382.36,-2.572618,1.137242,-0.654865,2.756616,-0.699681,0.578638,-0.226336,-0.907478,0.353914,0.058871,0.010903,-0.153337,8.640889,-47.620766,13.211567
2382.38,-2.604950,1.108464,-0.627350,2.950959,-0.746406,0.446140,-0.228038,-0.895015,0.383337,0.071544,0.042781,-0.195120,8.640889,-47.620766,13.211567
2382.39,-2.638323,1.075535,-0.602844,3.336523,-1.241768,0.718562,-0.229215,-0.879844,0.416334,0.162351,0.281028,-0.328016,8.200053,-46.939903,15.695601
2382.40,-2.674067,1.034660,-0.583354,4.016870,-1.933493,1.086304,-0.230215,-0.859689,0.456000,0.152548,0.301797,-0.508658,8.200053,-46.939903,15.695601
2382.41,-2.713164,0.984777,-0.565351,4.822637,-2.304892,1.239643,-0.229760,-0.833149,0.503064,0.163964,0.355610,-0.539655,7.995191,-45.920349,18.556566
2382.42,-2.749268,0.928879,-0.547733,5.316546,-1.893442,1.205269,-0.228918,-0.800949,0.553242,0.080068,0.272110,-0.194371,7.995191,-45.920349,18.556566
2382.43,-2.778003,0.870062,-0.529728,5.606071,-1.231578,1.000044,-0.229304,-0.764369,0.602627,-0.049078,0.153133,-0.040829,7.804778,-44.272560,22.270460
2382.44,-2.800934,0.810703,-0.511326,5.640052,-0.749902,0.795901,-0.230197,-0.724771,0.649396,-0.171094,-0.009039,0.082079,7.804778,-44.272560,22.270460
2382.45,-2.818144,0.753849,-0.493490,5.369252,-0.366782,0.546765,-0.231723,-0.684450,0.691254,-0.175427,-0.071608,0.379134,7.642317,-41.654255,26.897318
2382.46,-2.834892,0.703372,-0.475789,4.734624,-0.536834,0.221020,-0.230260,-0.646793,0.727075,-0.061595,-0.009914,0.405386,7.642317,-41.654255,26.897318
2382.47,-2.852334,0.661186,-0.459848,3.915609,-0.750726,0.011801,-0.225131,-0.614053,0.756475,-0.053815,0.014352,0.485224,7.418908,-38.327530,31.510441
2382.48,-2.868035,0.628338,-0.448162,3.004435,-0.844369,0.011347,-0.218559,-0.587801,0.778924,0.004692,0.047441,0.419929,7.418908,-38.327530,31.510441
2382.49,-2.882875,0.603239,-0.439148,2.305919,-0.926041,-0.069608,-0.210686,-0.567313,0.796095,0.015983,0.095404,0.367921,7.696825,-35.160126,34.949566
2382.50,-2.898856,0.582271,-0.429511,2.089556,-1.032519,-0.319654,-0.200752,-0.549922,0.810731,-0.003227,0.156474,0.222289,8.367637,-32.991077,36.858089
2382.51,-2.919101,0.561747,-0.416576,2.131453,-1.316037,-0.616539,-0.186750,-0.532665,0.825465,-0.031389,0.144878,0.230642,8.367637,-32.991077,36.858089
2382.52,-2.941385,0.539285,-0.401408,2.403692,-1.326992,-0.781542,-0.170648,-0.513523,0.840936,0.017755,0.129505,0.194571,9.530218,-31.237083,38.083687
2382.53,-2.961754,0.514611,-0.386377,2.538100,-1.162916,-0.744375,-0.155705,-0.492197,0.856445,0.064686,0.199197,0.254608,9.530218,-31.237083,38.083687
2382.55,-2.980166,0.489930,-0.373049,2.451426,-1.137225,-0.678637,-0.141819,-0.470565,0.870894,0.097706,0.189910,0.247255,11.064667,-29.083004,39.353519
2382.56,-2.998926,0.466399,-0.359519,2.334687,-1.217428,-0.825336,-0.126997,-0.449673,0.884119,0.058317,0.174465,0.168188,11.064667,-29.083004,39.353519
2382.57,-3.019046,0.443834,-0.344085,2.239281,-1.275478,-1.066762,-0.110397,-0.429405,0.896339,0.011459,0.223427,0.071236,12.481259,-26.846272,40.502388
2382.58,-3.038925,0.423002,-0.328862,2.046611,-1.301718,-1.048956,-0.093454,-0.410499,0.907059,-0.022879,0.277305,-0.034012,12.481259,-26.846272,40.502388
2382.59,-3.058564,0.403382,-0.315207,1.943982,-1.324051,-1.006827,-0.076277,-0.392531,0.916570,-0.067278,0.221358,-0.100225,14.149069,-24.649534,41.341888
2382.60,-3.074684,0.383594,-0.301315,1.934264,-0.874245,-1.077010,-0.061999,-0.374256,0.925251,-0.086087,0.093906,0.034512,14.149069,-24.649534,41.341888
2382.61,-3.083585,0.364044,-0.288242,1.901776,-0.247574,-1.009234,-0.054176,-0.356057,0.932893,-0.085869,0.076180,-0.019624,15.705715,-22.597458,41.947979
2382.62,-3.087190,0.345263,-0.276962,1.819676,0.095210,-0.863159,-0.051167,-0.338444,0.939594,-0.076137,0.095280,-0.095997,15.705715,-22.597458,41.947979
2382.63,-3.089260,0.326681,-0.266412,1.791198,0.153310,-0.844920,-0.049542,-0.320902,0.945816,-0.088000,0.140741,-0.150894,16.308018,-20.592272,42.742886
2382.64,-3.092204,0.305930,-0.254575,2.096859,-0.005184,-1.024454,-0.047076,-0.301181,0.952404,-0.100187,0.224856,-0.403347,16.308018,-20.592272,42.742886
2382.65,-3.100360,0.280687,-0.239348,2.583414,-0.501237,-1.355245,-0.039608,-0.277016,0.960049,-0.172428,0.282341,-0.514553,16.308018,-20.592272,42.742886
2382.66,-3.115700,0.250302,-0.220564,3.014386,-1.095923,-1.674300,-0.025083,-0.247697,0.968513,-0.214999,0.273759,-0.487022,16.589891,-18.534481,43.568291
2382.67,-3.134792,0.216688,-0.199690,3.238839,-1.423597,-1.920069,-0.006642,-0.214996,0.976592,-0.173885,0.289963,-0.282256,16.589891,-18.534481,43.568291
2382.68,3.126861,0.180929,-0.176569,3.396857,-1.692300,-2.234291,0.014490,-0.179943,0.983570,-0.222498,0.286755,-0.141667,17.732649,-15.512491,44.292927
2382.69,3.102795,0.143556,-0.151553,3.463259,-1.924399,-2.482819,0.038389,-0.143063,0.988969,-0.200926,0.331250,0.192947,17.732649,-15.512491,44.292927
2382.70,3.077972,0.107347,-0.125615,3.189665,-2.058921,-2.612603,0.063212,-0.107141,0.992232,-0.116328,0.295938,0.436799,19.698725,-11.617225,44.653645
2382.72,3.053966,0.076074,-0.100445,2.580715,-2.032385,-2.545883,0.087261,-0.076000,0.993282,-0.068188,0.258999,0.624958,19.698725,-11.617225,44.653645
2382.73,3.029188,0.056936,-0.080343,1.249644,-2.382980,-1.830493,0.111986,-0.056905,0.992079,0.176130,0.130605,0.965013,22.055771,-7.313678,44.463474
2382.74,2.998854,0.049775,-0.068726,0.372481,-2.798653,-0.987318,0.142078,-0.049755,0.988604,0.004483,0.014766,0.838788,22.055771,-7.313678,44.463474
2382.75,2.976075,0.046853,-0.062899,0.151838,-1.822939,-0.472410,0.164582,-0.046836,0.985251,-0.068071,-0.033196,0.706033,24.325081,-4.128561,43.682869
2382.76,2.966534,0.045488,-0.059521,0.049802,-0.679259,-0.324944,0.173986,-0.045473,0.983698,-0.094228,0.071153,0.463675,24.325081,-4.128561,43.682869
2382.77,2.960457,0.044528,-0.055227,0.015664,-0.564653,-0.449775,0.179968,-0.044514,0.982665,-0.116354,0.138569,0.205003,26.641743,-3.327145,42.380363
2382.78,2.953635,0.043168,-0.050099,0.045472,-0.628641,-0.493898,0.186678,-0.043155,0.981473,-0.065127,0.137027,0.053073,26.641743,-3.327145,42.380363
2382.79,2.948100,0.042015,-0.045994,0.023966,-0.438447,-0.364553,0.192118,-0.042003,0.980473,0.058447,0.101634,0.006161,27.311092,-3.071845,41.971607
2382.80,2.945430,0.040942,-0.043132,0.066744,-0.193089,-0.260440,0.194744,-0.040930,0.980000,0.086049,0.062140,-0.011341,27.838909,-2.777596,41.644054
2382.81,2.943370,0.039250,-0.041304,0.134360,-0.195377,-0.180851,0.196776,-0.039240,0.979663,-0.055464,0.041727,-0.040866,27.838909,-2.777596,41.644054
2382.82,2.941190,0.037790,-0.040239,0.097071,-0.211191,-0.112175,0.198922,-0.037781,0.979287,-0.132195,0.058670,0.033622,28.041386,-2.559248,41.522026
2382.83,2.946401,0.033779,-0.039051,0.031905,-0.294759,-0.175705,0.193844,-0.033773,0.980451,-0.180172,0.072713,0.046130,28.041386,-2.559248,41.522026
2382.84,2.941794,0.033038,-0.036355,0.017518,-0.469089,-0.281970,0.198363,-0.033032,0.979572,-0.098479,0.104382,0.029385,27.919872,-2.262828,41.621002
2382.85,2.936624,0.032526,-0.035042,0.025321,-0.485093,-0.052545,0.203429,-0.032520,0.978549,0.089753,-0.026760,0.034298,27.919872,-2.262828,41.621002
2382.86,2.931445,0.032649,-0.036324,-0.001389,-0.487413,0.160514,0.208493,-0.032644,0.977479,0.069675,-0.086589,0.086227,28.329136,-2.127456,41.350712
2382.87,2.925673,0.034186,-0.039030,-0.119269,-0.565940,0.324544,0.214121,-0.034179,0.976209,0.099844,-0.056778,0.287020,28.329136,-2.127456,41.350712
2382.88,2.920475,0.037797,-0.043411,-0.295328,-0.476282,0.518897,0.219164,-0.037788,0.974956,0.102690,0.014838,0.258183,28.776350,-2.281215,41.032494
2382.90,2.915336,0.044008,-0.048784,-0.499586,-0.563647,0.669735,0.224114,-0.043993,0.973569,-0.063989,0.083529,0.176379,28.776350,-2.281215,41.032494
2382.91,2.907889,0.051987,-0.056241,-0.607860,-0.745418,0.913965,0.231270,-0.051964,0.971501,-0.020775,0.057152,0.095973,29.184032,-2.923506,40.702492
2382.92,2.901784,0.062312,-0.065073,-0.794935,-0.575761,1.077418,0.237056,-0.062272,0.969498,0.117146,0.069199,0.194717,29.184032,-2.923506,40.702492
2382.93,2.897480,0.074322,-0.076225,-0.856561,-0.428555,1.375280,0.241028,-0.074253,0.967674,-0.109161,0.020253,0.185067,29.697189,-4.082643,40.228802
2382.94,2.897950,0.087209,-0.090958,-0.831998,0.070295,1.717311,0.240322,-0.087099,0.966778,-0.193630,0.031801,0.082295,29.697189,-4.082643,40.228802
2382.95,2.904109,0.100148,-0.106290,-0.863905,0.548141,1.635822,0.234079,-0.099981,0.967063,-0.225275,0.067220,0.033791,29.697189,-4.082643,40.228802
2382.96,2.912891,0.113332,-0.116193,-1.046850,0.734808,1.010145,0.225259,-0.113090,0.967713,-0.216058,0.115928,0.003539,28.298769,-3.430332,42.798325
2382.97,2.919751,0.127160,-0.118562,-1.269115,0.579010,0.353098,0.218250,-0.126818,0.967618,-0.188755,0.157076,-0.040051,28.298769,-3.430332,42.798325
2382.98,2.923491,0.140372,-0.115416,-1.267348,0.369382,-0.115552,0.214249,-0.139911,0.966707,-0.127533,0.089451,-0.057192,27.635288,-5.122263,43.062019
2382.99,2.927221,0.151635,-0.109858,-1.096288,0.448813,-0.303715,0.210293,-0.151055,0.965898,-0.162380,0.098290,-0.108751,27.635288,-5.122263,43.062019
2383.00,2.932444,0.160791,-0.105589,-0.873411,0.613811,-0.149760,0.204949,-0.160099,0.965590,-0.171136,0.040607,-0.178633,27.143627,-6.410527,43.202000
2383.01,2.941813,0.168423,-0.104907,-0.663504,0.992914,0.160765,0.195645,-0.167628,0.966242,-0.141797,0.030482,-0.220759,27.143627,-6.410527,43.202000
2383.02,2.955144,0.174736,-0.106965,-0.516009,1.282890,0.325126,0.182547,-0.173848,0.967705,-0.146430,0.084447,-0.292458,26.727684,-7.223932,43.332783
2383.03,2.970650,0.179727,-0.108916,-0.400874,1.484203,0.228944,0.167371,-0.178761,0.969552,-0.104475,0.148396,-0.310662,26.727684,-7.223932,43.332783
2383.04,2.988628,0.182768,-0.108936,-0.232098,1.770572,-0.022037,0.149831,-0.181752,0.971863,-0.034581,0.118688,-0.303055,25.717621,-7.914952,43.820560
2383.05,3.008958,0.182433,-0.106460,0.092342,2.000190,-0.294928,0.130051,-0.181423,0.974768,-0.093903,0.078548,-0.324499,24.226326,-8.332075,44.586388
2383.07,3.028789,0.178182,-0.102419,0.426295,1.883559,-0.448267,0.110783,-0.177240,0.977913,0.045589,0.051279,-0.175468,24.226326,-8.332075,44.586388
2383.08,3.045486,0.171826,-0.098545,0.582941,1.550899,-0.385205,0.094546,-0.170981,0.980727,0.312849,0.061347,0.047944,22.419613,-8.002974,45.580669
2383.09,3.059143,0.165156,-0.096907,0.624157,1.208524,-0.156825,0.081236,-0.164406,0.983042,0.410281,0.067986,0.177435,22.419613,-8.002974,45.580669
2383.10,3.066689,0.158464,-0.096902,0.612678,0.530195,-0.016667,0.073896,-0.157801,0.984702,0.454592,0.029826,0.306085,21.031914,-7.286257,46.355724
2383.11,3.067865,0.153460,-0.097394,0.417629,-0.008145,0.007053,0.072795,-0.152859,0.985563,0.465184,-0.002217,0.357286,21.031914,-7.286257,46.355724
2383.12,3.065171,0.150716,-0.096790,0.209466,-0.322055,-0.109830,0.075482,-0.150146,0.985778,0.288822,0.044097,0.206116,20.633093,-6.733458,46.617809
2383.13,3.059400,0.148984,-0.094804,0.135827,-0.568347,-0.215483,0.081190,-0.148433,0.985584,0.085390,0.048381,0.032757,20.633093,-6.733458,46.617809
2383.14,3.052709,0.147563,-0.092698,0.113527,-0.592449,-0.193519,0.087802,-0.147028,0.985228,0.055173,0.027262,-0.001692,21.028091,-6.474555,46.477776
2383.15,3.046648,0.146414,-0.091310,0.089819,-0.549177,-0.128381,0.093787,-0.145891,0.984845,0.074761,0.007738,-0.019162,21.028091,-6.474555,46.477776
2383.16,3.040486,0.145541,-0.089300,0.053127,-0.539809,-0.223689,0.099867,-0.145027,0.984375,0.061052,-0.109978,0.032196,21.618805,-6.291816,46.231205
2383.17,3.035259,0.145615,-0.085787,-0.080986,-0.420662,-0.358141,0.105011,-0.145101,0.983828,0.041657,-0.165064,0.027524,21.618805,-6.291816,46.231205
2383.18,3.029606,0.147401,-0.081119,-0.257290,-0.504495,-0.422816,0.110541,-0.146868,0.982960,0.094156,-0.132887,0.046779,22.141346,-6.159791,46.001106
2383.19,3.024161,0.149053,-0.076768,-0.168609,-0.359434,-0.372548,0.115863,-0.148502,0.982101,0.158276,-0.075558,0.041504,22.141346,-6.159791,46.001106
2383.20,3.021184,0.149277,-0.072628,-0.029082,-0.251879,-0.380980,0.118782,-0.148724,0.981719,0.095146,-0.017384,0.006684,22.642048,-6.172300,45.755051
2383.21,3.014879,0.148091,-0.069388,0.095561,-0.652229,-0.277627,0.124992,-0.147550,0.981125,0.202767,0.058515,0.049530,22.642048,-6.172300,45.755051
2383.22,3.005596,0.146427,-0.069000,0.174677,-0.927910,0.048573,0.134127,-0.145904,0.980164,0.279310,0.080215,0.038696,22.642048,-6.172300,45.755051
2383.23,2.996191,0.144414,-0.074537,0.289796,-0.956792,0.642820,0.143382,-0.143912,0.979148,0.343358,0.161948,0.004723,23.060806,-6.001034,45.568310
2383.25,2.988283,0.142177,-0.085836,0.395548,-0.878396,1.091517,0.151169,-0.141699,0.978299,0.315658,0.251211,0.036258,23.060806,-6.001034,45.568310
2383.26,2.980332,0.139794,-0.101308,0.452225,-0.995980,1.466888,0.158997,-0.139339,0.977397,0.389419,0.183650,0.010015,23.915340,-5.911321,45.137531
2383.27,2.971435,0.137561,-0.118084,0.470715,-1.106137,1.481820,0.167738,-0.137127,0.976248,0.308794,0.296826,0.021585,23.915340,-5.911321,45.137531
2383.28,2.959261,0.134221,-0.131546,0.548823,-1.362690,1.073095,0.179693,-0.133819,0.974578,-0.036184,0.145385,0.078812,24.644560,-6.143152,44.712318
2383.29,2.945387,0.129723,-0.139587,0.564571,-1.431604,0.487502,0.193311,-0.129360,0.972572,-0.311323,-0.049077,-0.035728,24.644560,-6.143152,44.712318
2383.30,2.930662,0.123948,-0.140016,0.514145,-1.352901,-0.242954,0.207764,-0.123631,0.970335,-0.439163,-0.080700,-0.076246,25.585289,-6.389080,44.145855
2383.31,2.918101,0.118591,-0.135163,0.359912,-1.021866,-0.626596,0.220079,-0.118313,0.968280,-0.361757,-0.038776,-0.102604,25.585289,-6.389080,44.145855
2383.32,2.911894,0.113598,-0.128989,0.317863,-0.311204,-0.650127,0.226217,-0.113353,0.967459,-0.252233,0.007671,-0.136786,26.846834,-6.039282,43.440292
2383.33,2.913818,0.109687,-0.125043,0.270881,0.370812,-0.337086,0.224453,-0.109467,0.968317,-0.239102,0.064667,-0.138788,27.675365,-5.353176,43.008160
2383.34,2.919669,0.106681,-0.126294,0.324463,0.566312,0.190063,0.218855,-0.106479,0.969930,-0.102522,0.223117,-0.155920,27.675365,-5.353176,43.008160
2383.35,2.932861,0.102872,-0.132459,0.520552,1.444113,0.535198,0.206124,-0.102691,0.973123,0.117301,0.339034,-0.231378,27.348663,-4.973834,43.261944
2383.36,2.951207,0.097125,-0.139624,0.715555,1.680325,0.542171,0.188345,-0.096973,0.977304,0.005701,0.291049,-0.098580,27.348663,-4.973834,43.261944
2383.37,2.968604,0.088908,-0.145068,0.895557,1.552381,0.284952,0.171447,-0.088791,0.981184,-0.191161,0.227157,-0.092619,25.976254,-4.740447,44.125351
2383.38,2.981154,0.079080,-0.146893,0.937701,0.973275,-0.061385,0.159252,-0.078997,0.984072,-0.522487,0.047534,-0.114596,25.976254,-4.740447,44.125351
2383.39,2.988740,0.072073,-0.147368,0.512931,0.744876,-0.037342,0.151863,-0.072011,0.985775,-0.336647,0.060475,0.042408,24.653494,-3.993470,44.950436
2383.40,2.998357,0.070852,-0.147594,0.016395,0.902240,0.005890,0.142389,-0.070792,0.987276,-0.082620,0.177634,0.357313,24.653494,-3.993470,44.950436
2383.42,3.004687,0.071944,-0.146342,-0.137307,0.498689,-0.142552,0.136126,-0.071882,0.988080,-0.041597,0.205244,0.272174,23.880842,-3.607810,45.397942
2383.43,3.007266,0.072636,-0.144516,-0.058172,0.190118,-0.155467,0.133570,-0.072572,0.988379,-0.090509,0.190263,0.131876,23.880842,-3.607810,45.397942
2383.44,3.008289,0.071912,-0.143241,0.084928,0.088400,-0.115866,0.132566,-0.071850,0.988567,-0.131895,0.195446,-0.009212,23.475510,-3.641404,45.606194
2383.45,3.008962,0.070294,-0.143201,0.163470,0.065160,0.015611,0.131916,-0.070237,0.988769,-0.096272,0.213608,-0.007965,23.475510,-3.641404,45.606194
2383.46,3.010597,0.068511,-0.144659,0.191389,0.177671,0.139247,0.130315,-0.068457,0.989107,-0.037587,0.197715,0.037322,24.670788,-2.652381,45.590946
