timestamp,attitude_roll,attitude_pitch,attitude_yaw,rotation_rate_x,rotation_rate_y,rotation_rate_z,gravity_x,gravity_y,gravity_z,user_acc_x,user_acc_y,user_acc_z,magnetic_field_x,magnetic_field_y,magnetic_field_z
1968.30,0.084515,0.613789,-0.135862,-0.047537,0.140379,0.089725,0.069007,-0.575969,-0.814553,0.025094,-0.000111,0.067590,0.849242,-31.214233,-24.697168
1968.31,0.085834,0.613560,-0.134700,-0.093287,0.163607,0.107776,0.070092,-0.575782,-0.814593,0.012229,0.005912,0.056689,0.870784,-31.241726,-24.661634
1968.32,0.086713,0.612358,-0.133206,-0.136485,0.160379,0.103647,0.070868,-0.574798,-0.815221,0.015878,0.014343,0.052129,0.870784,-31.241726,-24.661634
1968.33,0.087296,0.610407,-0.131794,-0.212969,0.118861,0.088072,0.071440,-0.573201,-0.816294,0.021623,0.027532,0.060404,0.896959,-31.227312,-24.678944
1968.34,0.087506,0.607423,-0.130526,-0.315363,0.080014,0.067309,0.071761,-0.570753,-0.817980,0.024262,0.028227,0.069094,0.896959,-31.227312,-24.678944
1968.35,0.088341,0.603906,-0.129676,-0.425236,0.080973,0.064984,0.072621,-0.567862,-0.819914,0.021282,0.014685,0.082137,0.908979,-31.146435,-24.780499
1968.36,0.088654,0.598829,-0.128171,-0.504298,0.122657,0.074082,0.073132,-0.563676,-0.822752,0.018619,-0.011413,0.075819,0.908979,-31.146435,-24.780499
1968.37,0.089510,0.593266,-0.126677,-0.537622,0.172500,0.067609,0.074115,-0.559072,-0.825800,0.023068,-0.019846,0.024805,0.928949,-30.982552,-24.984362
1968.38,0.090976,0.587937,-0.125316,-0.514224,0.181862,0.083874,0.075596,-0.554646,-0.828645,0.026837,-0.025112,-0.012221,0.928949,-30.982552,-24.984362
1968.39,0.091357,0.583103,-0.123337,-0.448915,0.120670,0.122721,0.076155,-0.550617,-0.831277,0.024675,-0.014111,-0.035193,0.953867,-30.711931,-25.315357
1968.40,0.090928,0.579214,-0.121112,-0.356385,0.061761,0.145809,0.075992,-0.547366,-0.833436,0.012173,0.001818,-0.050048,0.953867,-30.711931,-25.315357
1968.41,0.090014,0.576238,-0.118779,-0.282469,0.025913,0.166330,0.075377,-0.544874,-0.835123,0.010637,-0.000567,-0.059988,0.991581,-30.449501,-25.628977
1968.43,0.088755,0.573140,-0.116150,-0.306186,-0.078225,0.242496,0.074474,-0.542273,-0.836895,0.047337,-0.036096,-0.070774,0.924836,-30.267710,-25.845894
1968.44,0.084179,0.569490,-0.112097,-0.390311,-0.277142,0.299529,0.070810,-0.539203,-0.839194,0.062018,-0.050107,-0.048807,0.924836,-30.267710,-25.845894
1968.45,0.078089,0.565298,-0.108266,-0.419749,-0.393751,0.253560,0.065874,-0.535668,-0.841855,0.015440,-0.034141,-0.011431,0.924836,-30.267710,-25.845894
1968.46,0.073806,0.561666,-0.105563,-0.325646,-0.199581,0.169497,0.062410,-0.532597,-0.844065,-0.063570,0.005421,0.015147,0.716295,-30.084660,-26.065300
1968.47,0.071104,0.559196,-0.102287,-0.119431,0.169606,0.139656,0.060223,-0.530505,-0.845540,-0.101254,0.038592,-0.008174,0.716295,-30.084660,-26.065300
1968.48,0.073437,0.559534,-0.100577,0.062041,0.323862,0.137827,0.062182,-0.530791,-0.845218,-0.089969,0.056167,-0.043850,0.389980,-29.871655,-26.316000
1968.49,0.075013,0.560836,-0.099156,0.122663,0.166488,0.113697,0.063462,-0.531894,-0.844429,-0.058823,0.060489,-0.051704,0.329134,-29.808907,-26.387888
1968.50,0.072923,0.560485,-0.097586,0.088399,-0.054991,0.040512,0.061711,-0.531597,-0.844746,-0.057575,0.058880,-0.028240,0.329134,-29.808907,-26.387888
1968.51,0.072111,0.560780,-0.097993,0.013443,-0.094810,-0.055198,0.061013,-0.531847,-0.844640,-0.049463,0.047746,-0.015391,0.280028,-29.829838,-26.364792
1968.52,0.072223,0.560668,-0.099398,-0.002358,-0.050752,-0.125621,0.061112,-0.531752,-0.844692,-0.038560,0.029311,-0.003910,0.280028,-29.829838,-26.364792
1968.53,0.072699,0.560884,-0.101153,0.042128,-0.045028,-0.136275,0.061506,-0.531935,-0.844549,-0.014829,0.016630,0.006536,0.281461,-29.837151,-26.356499
1968.54,0.073467,0.561682,-0.102909,0.091418,-0.040783,-0.109890,0.062124,-0.532610,-0.844078,0.012675,0.007708,0.015358,0.281461,-29.837151,-26.356499
1968.55,0.073966,0.562865,-0.104135,0.127129,-0.005006,-0.086091,0.062498,-0.533612,-0.843417,0.020266,-0.006534,0.015964,0.351320,-29.868557,-26.320061
1968.56,0.074777,0.564373,-0.105325,0.155519,0.024942,-0.085795,0.063122,-0.534886,-0.842563,0.011448,-0.014431,0.009388,0.351320,-29.868557,-26.320061
1968.57,0.075931,0.566083,-0.106510,0.169066,0.054973,-0.078249,0.064025,-0.536330,-0.841577,0.005219,-0.010530,0.005517,0.351320,-29.868557,-26.320061
1968.58,0.077309,0.567859,-0.107678,0.151747,0.051438,-0.068558,0.065111,-0.537828,-0.840536,0.006392,-0.000975,0.008200,0.406822,-29.942356,-26.235273
1968.60,0.077943,0.569166,-0.108660,0.122138,-0.007470,-0.071344,0.065589,-0.538930,-0.839793,0.004693,0.007787,0.016688,0.406822,-29.942356,-26.235273
1968.61,0.077941,0.570065,-0.109758,0.081449,-0.068644,-0.082873,0.065549,-0.539687,-0.839310,-0.001630,0.005187,0.035416,0.491514,-30.036545,-26.125929
1968.62,0.078040,0.571140,-0.111080,0.045681,-0.071903,-0.091862,0.065587,-0.540592,-0.838725,0.005031,-0.002224,0.038691,0.491514,-30.036545,-26.125929
1968.63,0.078023,0.571402,-0.112198,0.028365,-0.053684,-0.084627,0.065562,-0.540812,-0.838585,0.011189,-0.011847,0.040626,0.526140,-30.096687,-26.055946
1968.64,0.078290,0.571507,-0.113186,0.011044,-0.013726,-0.077382,0.065781,-0.540900,-0.838511,0.010284,-0.007608,0.045908,0.526140,-30.096687,-26.055946
1968.65,0.079135,0.571433,-0.114082,-0.006286,0.049172,-0.068895,0.066493,-0.540838,-0.838494,0.014866,-0.001704,0.038537,0.552483,-30.134483,-26.011681
1968.66,0.081272,0.571620,-0.115292,-0.022396,0.086662,-0.054244,0.068276,-0.540995,-0.838250,0.026008,-0.005010,0.025811,0.552483,-30.134483,-26.011681
1968.67,0.082263,0.571296,-0.115675,-0.028673,0.064791,-0.024721,0.069121,-0.540722,-0.838356,0.032746,-0.011112,0.013833,0.602437,-30.137621,-26.006935
1968.68,0.082620,0.571044,-0.115744,-0.020097,0.017483,-0.003694,0.069433,-0.540511,-0.838467,0.028163,-0.010454,0.008114,0.602437,-30.137621,-26.006935
1968.69,0.082554,0.570950,-0.115624,-0.006570,-0.002058,0.012462,0.069381,-0.540431,-0.838523,0.022416,-0.006459,0.013770,0.701946,-30.135990,-26.006330
1968.70,0.083106,0.571301,-0.115654,-0.016477,0.025761,0.019773,0.069828,-0.540727,-0.838295,0.013775,-0.005981,0.024864,0.701946,-30.135990,-26.006330
1968.71,0.083669,0.570950,-0.115441,-0.042380,0.077980,0.009674,0.070316,-0.540431,-0.838445,0.002651,-0.004216,0.032750,0.709809,-30.126945,-26.016594
1968.72,0.084714,0.571052,-0.115404,-0.068238,0.116974,-0.010294,0.071187,-0.540518,-0.838315,-0.005926,0.006353,0.033720,0.736793,-30.126720,-26.016102
1968.73,0.086233,0.570167,-0.115525,-0.102801,0.131782,-0.013097,0.072502,-0.539773,-0.838683,0.000252,0.013833,0.030913,0.736793,-30.126720,-26.016102
1968.74,0.087700,0.568963,-0.115561,-0.129996,0.119878,-0.003507,0.073789,-0.538759,-0.839222,0.003283,0.006944,0.020603,0.806440,-30.106476,-26.037468
1968.75,0.088652,0.567531,-0.115324,-0.130069,0.083507,0.018671,0.074656,-0.537551,-0.839920,0.004308,0.002166,0.001663,0.806440,-30.106476,-26.037468
1968.76,0.089034,0.565996,-0.114825,-0.102945,0.059048,0.030027,0.075050,-0.536257,-0.840712,-0.000435,0.009676,-0.012926,0.874197,-30.037550,-26.114771
1968.78,0.089209,0.564622,-0.114327,-0.064651,0.049094,0.024238,0.075263,-0.535097,-0.841431,-0.004126,0.016481,-0.021850,0.874197,-30.037550,-26.114771
1968.79,0.089413,0.564345,-0.114112,-0.015210,0.024598,0.011154,0.075448,-0.534863,-0.841564,-0.011071,0.020611,-0.018193,0.885353,-29.960335,-26.202944
1968.80,0.089589,0.564415,-0.114101,0.010769,0.017213,-0.002155,0.075593,-0.534921,-0.841514,-0.020204,0.016168,-0.005914,0.885353,-29.960335,-26.202944
1968.81,0.090109,0.564448,-0.114404,-0.000240,0.044064,-0.031847,0.076029,-0.534949,-0.841456,-0.022593,0.012046,0.008372,0.893357,-29.954613,-26.209215
1968.82,0.090796,0.564228,-0.114841,-0.038403,0.080825,-0.064268,0.076617,-0.534764,-0.841521,-0.017794,0.003712,0.015776,0.893357,-29.954613,-26.209215
1968.83,0.092386,0.563440,-0.115833,-0.072880,0.107864,-0.091726,0.077994,-0.534098,-0.841817,-0.010657,0.002497,0.023977,0.933752,-29.950642,-26.212341
1968.84,0.094312,0.562573,-0.116986,-0.070392,0.127205,-0.097858,0.079659,-0.533364,-0.842126,0.005546,0.004266,0.033395,0.933752,-29.950642,-26.212341
1968.85,0.096449,0.562105,-0.118154,-0.050660,0.135451,-0.091493,0.081483,-0.532969,-0.842202,0.000381,0.009959,0.033731,1.054576,-29.909853,-26.254303
1968.86,0.098647,0.561738,-0.119172,-0.027251,0.153288,-0.078922,0.083352,-0.532658,-0.842216,-0.000650,0.015201,0.029671,1.054576,-29.909853,-26.254303
1968.87,0.100971,0.561301,-0.120146,-0.022350,0.155600,-0.069009,0.085333,-0.532288,-0.842252,0.003778,0.017792,0.021573,1.054576,-29.909853,-26.254303
1968.88,0.102975,0.560802,-0.120964,-0.033480,0.133919,-0.062964,0.087048,-0.531865,-0.842343,0.001514,0.017263,0.017697,1.195261,-29.890533,-26.270271
1968.89,0.104775,0.560188,-0.121704,-0.076698,0.122200,-0.060932,0.088599,-0.531345,-0.842510,0.001825,0.007404,0.022639,1.195261,-29.890533,-26.270271
1968.90,0.106414,0.559236,-0.122348,-0.127313,0.110560,-0.061440,0.090033,-0.530539,-0.842866,0.001245,-0.004526,0.020936,1.331848,-29.868053,-26.289263
1968.91,0.107913,0.557790,-0.123054,-0.171722,0.091674,-0.070521,0.091379,-0.529313,-0.843492,0.002509,-0.012710,0.011659,1.331848,-29.868053,-26.289263
1968.92,0.109458,0.556168,-0.123683,-0.177945,0.103721,-0.057013,0.092775,-0.527935,-0.844202,0.006804,-0.020344,-0.000357,1.442689,-29.828457,-26.328342
1968.93,0.110747,0.554399,-0.123974,-0.158259,0.107058,-0.038320,0.093967,-0.526432,-0.845009,0.008038,-0.023235,-0.013710,1.442689,-29.828457,-26.328342
1968.95,0.111874,0.552971,-0.124132,-0.121276,0.094561,-0.021928,0.095002,-0.525217,-0.845648,0.008117,-0.017629,-0.027643,1.547718,-29.749058,-26.412083
1968.96,0.112690,0.551693,-0.124114,-0.076863,0.091707,-0.012856,0.095768,-0.524130,-0.846237,-0.002064,-0.005213,-0.037003,1.547718,-29.749058,-26.412083
1968.97,0.113919,0.551200,-0.124267,-0.034863,0.115546,-0.019827,0.096838,-0.523710,-0.846375,-0.002142,-0.002230,-0.034332,1.627136,-29.664951,-26.501755
1968.98,0.115357,0.551092,-0.124529,-0.000285,0.121302,-0.021948,0.098061,-0.523618,-0.846291,0.004494,-0.005190,-0.027321,1.627136,-29.664951,-26.501755
1968.99,0.116486,0.551222,-0.124782,0.020689,0.083642,-0.015590,0.099008,-0.523729,-0.846112,0.006796,-0.001448,-0.019916,1.688823,-29.618107,-26.550243
1969.00,0.117302,0.551423,-0.125013,0.042878,0.050772,-0.004287,0.099687,-0.523899,-0.845927,0.005843,-0.000179,-0.015371,1.762616,-29.619286,-26.544132
1969.01,0.117873,0.552127,-0.125115,0.076200,0.050462,-0.000257,0.100126,-0.524500,-0.845503,0.000857,0.003854,-0.013903,1.762616,-29.619286,-26.544132
1969.02,0.118724,0.553249,-0.125271,0.118167,0.079078,0.001405,0.100776,-0.525454,-0.844833,-0.006705,0.003970,-0.016053,1.799992,-29.643692,-26.514359
1969.03,0.119545,0.554836,-0.125318,0.158836,0.067725,0.022766,0.101370,-0.526804,-0.843921,0.001093,-0.001898,-0.000638,1.799992,-29.643692,-26.514359
1969.04,0.119820,0.557198,-0.125107,0.187115,-0.001591,0.060009,0.101453,-0.528810,-0.842655,0.007190,-0.006483,0.016620,1.837023,-29.715698,-26.431089
1969.05,0.118839,0.559362,-0.124392,0.198147,-0.070691,0.085983,0.100490,-0.530645,-0.841616,0.010105,-0.002787,0.034228,1.837023,-29.715698,-26.431089
1969.06,0.117679,0.561764,-0.123720,0.227814,-0.069677,0.076413,0.099364,-0.532680,-0.840464,0.005113,0.001003,0.037088,1.792044,-29.834112,-26.300459
1969.07,0.117088,0.564896,-0.123177,0.289600,0.021701,0.057339,0.098672,-0.535328,-0.838861,-0.012276,0.001347,0.011880,1.792044,-29.834112,-26.300459
1969.08,0.118081,0.568521,-0.123007,0.356260,0.129846,0.054349,0.099275,-0.538386,-0.836830,-0.010851,-0.002248,-0.017113,1.713097,-29.977987,-26.141640
1969.09,0.120010,0.572926,-0.122889,0.427835,0.202870,0.060025,0.100605,-0.542093,-0.834274,0.004543,-0.003165,-0.038772,1.713097,-29.977987,-26.141640
1969.10,0.122107,0.577839,-0.122770,0.464848,0.197673,0.067788,0.102029,-0.546215,-0.831408,0.029060,0.005627,-0.030103,1.757353,-30.186760,-25.897314
1969.11,0.124320,0.582604,-0.122833,0.431483,0.150792,0.078532,0.103544,-0.550201,-0.828588,0.025148,-0.006059,-0.010569,1.757353,-30.186760,-25.897314
1969.13,0.124491,0.586586,-0.122369,0.343832,-0.012751,0.084988,0.103413,-0.553521,-0.826390,0.018520,-0.014564,0.020116,1.831959,-30.436165,-25.598511
1969.14,0.122041,0.589433,-0.121706,0.232767,-0.252133,0.083780,0.101196,-0.555890,-0.825073,0.009812,-0.004154,0.049957,1.831959,-30.436165,-25.598511
1969.15,0.118052,0.591102,-0.121191,0.127971,-0.366963,0.049395,0.097794,-0.557276,-0.824548,0.009262,0.014353,0.063836,1.831959,-30.436165,-25.598511
1969.16,0.114945,0.592410,-0.121517,0.077600,-0.311735,-0.021367,0.095149,-0.558362,-0.824123,0.009359,0.018475,0.057659,1.735690,-30.609175,-25.398140
1969.17,0.113379,0.593024,-0.122901,0.073024,-0.191462,-0.127405,0.093818,-0.558871,-0.823930,0.006615,0.011218,0.041765,1.735690,-30.609175,-25.398140
1969.18,0.113830,0.593739,-0.125638,0.104252,-0.065458,-0.233085,0.094144,-0.559464,-0.823491,0.007052,0.013123,0.022145,1.542851,-30.684502,-25.319574
1969.19,0.116255,0.594921,-0.129913,0.165145,0.010810,-0.344658,0.096065,-0.560443,-0.822603,-0.014369,0.010028,-0.003295,1.542851,-30.684502,-25.319574
1969.20,0.119353,0.596028,-0.135566,0.235862,-0.026657,-0.436455,0.098539,-0.561360,-0.821684,0.004092,0.044362,0.009642,1.555936,-30.722752,-25.272345
1969.21,0.122237,0.598423,-0.141886,0.297690,-0.070522,-0.459290,0.100744,-0.563340,-0.820060,0.005442,0.035127,0.040061,1.555936,-30.722752,-25.272345
1969.22,0.125116,0.601357,-0.147968,0.343251,-0.038500,-0.427996,0.102898,-0.565762,-0.818123,0.002281,0.033581,0.069497,1.797900,-30.790977,-25.173063
1969.23,0.128730,0.604612,-0.153666,0.362834,0.061317,-0.387065,0.105617,-0.568443,-0.815915,-0.002834,0.030815,0.099240,1.797900,-30.790977,-25.173063
1969.24,0.133809,0.608467,-0.158362,0.367401,0.303483,-0.299362,0.109466,-0.571610,-0.813191,-0.018341,0.021180,0.092137,2.060955,-30.936537,-24.973646
1969.25,0.142079,0.611840,-0.162771,0.356230,0.613984,-0.301801,0.115914,-0.574375,-0.810344,-0.028908,0.028720,0.065761,2.060955,-30.936537,-24.973646
1969.26,0.152380,0.614565,-0.167826,0.293474,0.704294,-0.365272,0.124017,-0.576603,-0.807557,-0.038736,0.029484,0.043199,2.364662,-31.122391,-24.714470
1969.27,0.162532,0.616217,-0.173529,0.196156,0.618518,-0.420532,0.132054,-0.577952,-0.805316,-0.035558,0.022334,0.034075,2.899837,-31.280067,-24.457067
1969.28,0.171178,0.616502,-0.179205,0.062870,0.471155,-0.428085,0.138984,-0.578185,-0.803981,-0.034370,0.024260,0.046169,2.899837,-31.280067,-24.457067
1969.30,0.178182,0.614904,-0.184518,-0.129704,0.339965,-0.430055,0.144775,-0.576880,-0.803896,-0.029007,0.033057,0.079394,3.475314,-31.334934,-24.311398
1969.31,0.183898,0.611000,-0.189604,-0.344392,0.241777,-0.464290,0.149778,-0.573687,-0.805264,-0.022520,0.040408,0.102932,3.475314,-31.334934,-24.311398
1969.32,0.189296,0.604893,-0.195062,-0.534234,0.210087,-0.543873,0.154780,-0.568674,-0.807870,-0.007258,0.052911,0.096780,3.931307,-31.205006,-24.408857
1969.33,0.195104,0.596693,-0.201046,-0.716687,0.244752,-0.622120,0.160368,-0.561910,-0.811504,0.012225,0.036321,0.100353,3.931307,-31.205006,-24.408857
1969.34,0.202599,0.586683,-0.207312,-0.860978,0.433546,-0.678958,0.167569,-0.553602,-0.815749,0.031025,0.023099,0.097655,4.417744,-30.853256,-24.770140
1969.35,0.213282,0.575387,-0.214012,-0.952132,0.737949,-0.754946,0.177586,-0.544159,-0.819972,0.037502,0.022873,0.092326,4.417744,-30.853256,-24.770140
1969.36,0.227212,0.563400,-0.221230,-0.980330,1.009169,-0.825392,0.190447,-0.534064,-0.823715,0.044584,0.026129,0.076400,5.148926,-30.314590,-25.288616
1969.37,0.244129,0.551617,-0.229460,-0.902236,1.236171,-0.923163,0.205860,-0.524065,-0.826424,0.063015,0.038012,0.059167,5.148926,-30.314590,-25.288616
1969.38,0.263209,0.540983,-0.238891,-0.730340,1.358406,-1.005253,0.223028,-0.514978,-0.827681,0.065257,0.033915,0.037199,6.269156,-29.695751,-25.765478
1969.39,0.282684,0.532455,-0.248781,-0.499583,1.350166,-0.969673,0.240320,-0.507650,-0.827368,0.072638,0.012716,0.036642,6.269156,-29.695751,-25.765478
1969.40,0.301674,0.526532,-0.258358,-0.244272,1.336644,-0.895625,0.256876,-0.502538,-0.825512,0.099814,0.036031,0.052273,17.423096,-34.194946,-30.110888
1969.41,0.320934,0.523347,-0.268667,0.045849,1.319609,-0.886587,0.273230,-0.499782,-0.821927,0.167627,0.074520,0.026883,17.423096,-34.194946,-30.110888
1969.42,0.338762,0.523500,-0.278393,0.346359,1.174383,-0.672809,0.287814,-0.499914,-0.816853,0.285810,0.001150,-0.036846,18.916925,-33.740288,-29.719812
1969.43,0.352017,0.528493,-0.284205,0.693800,0.911972,-0.142887,0.297751,-0.504232,-0.810613,0.442132,-0.067240,-0.042002,18.916925,-33.740288,-29.719812
1969.44,0.361049,0.538870,-0.285161,1.025226,0.797070,0.391814,0.303195,-0.513167,-0.802952,0.425305,0.051985,0.069310,18.916925,-33.740288,-29.719812
1969.45,0.370348,0.553854,-0.283739,1.369878,1.025483,0.666617,0.307831,-0.525969,-0.792841,0.335540,0.112257,0.171671,19.971006,-33.799335,-28.953209
1969.47,0.385207,0.572443,-0.282171,1.637264,1.665027,0.775601,0.315849,-0.541687,-0.778983,0.191262,0.122711,0.265815,19.971006,-33.799335,-28.953209
1969.48,0.411723,0.592095,-0.282230,1.711486,2.800339,0.669562,0.332066,-0.558101,-0.760431,0.014491,0.226710,0.324945,20.178181,-34.655739,-27.773106
1969.49,0.450602,0.607283,-0.285644,1.246221,3.616295,0.227558,0.357640,-0.570638,-0.739233,-0.438984,0.513326,0.347754,20.178181,-34.655739,-27.773106
1969.50,0.488116,0.610808,-0.289910,0.162712,3.103063,-0.226105,0.384167,-0.573529,-0.723519,-0.737515,0.359754,0.364373,20.750175,-35.910412,-25.678722
1969.51,0.514094,0.606553,-0.288340,-0.541694,2.408461,-0.011448,0.404027,-0.570039,-0.715414,-0.265798,-0.041259,0.327566,20.750175,-35.910412,-25.678722
1969.52,0.535636,0.601385,-0.284926,-0.498190,2.134325,-0.074025,0.420842,-0.565785,-0.709070,-0.080769,-0.103298,0.291055,22.431213,-36.444546,-23.412815
1969.53,0.558327,0.597677,-0.288292,-0.053285,1.933995,-0.512378,0.437930,-0.562724,-0.701113,-0.108584,0.035716,0.268221,22.431213,-36.444546,-23.412815
1969.54,0.584786,0.593467,-0.296093,-0.043708,2.152991,-0.779767,0.457630,-0.559238,-0.691251,-0.178485,-0.104412,0.230603,23.628576,-36.185143,-22.624107
1969.55,0.612580,0.585652,-0.303392,-0.381493,2.219600,-0.924895,0.479161,-0.552743,-0.681821,-0.199925,0.055719,0.180661,23.628576,-36.185143,-22.624107
1969.56,0.636573,0.572495,-0.309145,-0.865775,1.860500,-1.161683,0.499660,-0.541731,-0.675920,-0.156826,0.329817,0.175554,25.011009,-35.852631,-21.646307
1969.57,0.654734,0.553555,-0.313582,-1.325294,1.367197,-1.409382,0.518008,-0.525715,-0.674753,-0.074802,0.308918,0.158411,26.702841,-35.078163,-20.880733
1969.58,0.667081,0.530408,-0.315569,-1.713890,0.984469,-1.476296,0.533687,-0.505885,-0.677686,-0.053371,0.159068,0.113950,26.702841,-35.078163,-20.880733
1969.59,0.675900,0.503949,-0.315035,-2.067993,0.828451,-1.535369,0.547827,-0.482888,-0.683159,-0.039083,0.128182,0.054985,28.300234,-33.622345,-21.169765
1969.60,0.682334,0.477693,-0.313146,-1.946335,0.625861,-1.366551,0.560015,-0.459731,-0.689224,0.094496,0.118560,-0.247909,28.300234,-33.622345,-21.169765
1969.61,0.688233,0.457011,-0.312655,-1.385275,0.616194,-1.169856,0.569989,-0.441268,-0.693106,0.100543,0.102248,-0.406672,29.678596,-31.796381,-22.083830
1969.62,0.700098,0.442186,-0.316922,-0.661766,1.063041,-1.192071,0.582323,-0.427917,-0.691221,-0.015337,0.055175,-0.417955,29.678596,-31.796381,-22.083830
1969.63,0.720828,0.431211,-0.326359,-0.130583,1.750039,-1.306103,0.599590,-0.417971,-0.682490,-0.138668,0.009402,-0.183828,30.822260,-30.472370,-22.381849
1969.65,0.748976,0.423605,-0.340201,0.370907,2.220921,-1.390933,0.620707,-0.411049,-0.667653,-0.087977,-0.053443,-0.117472,30.822260,-30.472370,-22.381849
1969.66,0.782917,0.417008,-0.357085,0.605807,2.667680,-1.501847,0.644905,-0.405026,-0.648114,-0.035469,0.041928,-0.050464,32.518635,-29.582994,-21.140226
1969.67,0.821279,0.410411,-0.375263,0.714556,2.990711,-1.547482,0.671229,-0.398986,-0.624710,0.097295,0.112197,-0.010437,32.518635,-29.582994,-21.140226
1969.68,0.860873,0.402910,-0.393410,0.683815,3.063682,-1.585980,0.697681,-0.392097,-0.599584,0.088024,0.005180,0.000921,34.613464,-28.774666,-18.800291
1969.69,0.899509,0.393841,-0.409806,0.500942,3.025141,-1.545887,0.723075,-0.383738,-0.574376,0.158806,-0.104360,-0.037304,34.613464,-28.774666,-18.800291
1969.70,0.933770,0.384211,-0.422634,0.281759,2.658621,-1.348464,0.745262,-0.374828,-0.551443,0.161004,-0.202686,-0.065211,36.686192,-27.819344,-16.116196
1969.71,0.961354,0.374402,-0.431523,0.018198,2.177826,-1.163864,0.763165,-0.365716,-0.532757,0.149341,-0.184043,-0.080219,36.686192,-27.819344,-16.116196
1969.72,0.983287,0.363332,-0.436139,-0.352442,1.824182,-1.078917,0.777988,-0.355390,-0.518105,0.125256,-0.068712,-0.097633,36.686192,-27.819344,-16.116196
1969.73,1.001259,0.350619,-0.437193,-0.635248,1.602980,-1.048528,0.790915,-0.343479,-0.506435,0.094980,0.002475,-0.133747,38.249790,-26.852375,-13.979541
1969.74,1.015147,0.336704,-0.436305,-0.804202,1.231432,-1.079964,0.801854,-0.330378,-0.497875,0.036204,-0.057790,-0.200825,38.249790,-26.852375,-13.979541
1969.75,1.024181,0.321587,-0.434388,-0.910100,0.816001,-1.132989,0.810494,-0.316073,-0.493151,0.014778,-0.084730,-0.236280,39.354927,-25.852905,-12.741333
1969.76,1.029993,0.306256,-0.432608,-0.865478,0.539238,-1.163496,0.817405,-0.301491,-0.490870,-0.022177,-0.099876,-0.246603,39.354927,-25.852905,-12.741333
1969.77,1.034670,0.290998,-0.431890,-0.760311,0.451722,-1.217980,0.823551,-0.286908,-0.489334,-0.017978,-0.120791,-0.255508,40.239979,-24.708424,-12.237740
1969.78,1.040216,0.276030,-0.433370,-0.539032,0.505866,-1.294677,0.829863,-0.272539,-0.486878,-0.009688,-0.128813,-0.286422,40.239979,-24.708424,-12.237740
1969.79,1.046797,0.263031,-0.437265,-0.236860,0.516008,-1.206590,0.836046,-0.260009,-0.483138,0.090025,-0.124894,-0.294084,40.979477,-23.475906,-12.210181
1969.80,1.053794,0.252699,-0.442686,-0.000367,0.537176,-1.053795,0.841697,-0.250018,-0.478579,0.096474,0.007159,-0.249525,40.979477,-23.475906,-12.210181
1969.82,1.061037,0.244181,-0.449533,0.199464,0.514602,-1.001265,0.846969,-0.241762,-0.473492,0.015687,0.092317,-0.167896,41.719936,-22.252899,-11.990821
1969.83,1.068932,0.236094,-0.458033,0.344119,0.583775,-1.058987,0.852367,-0.233907,-0.467716,-0.037120,0.074163,-0.072674,41.719936,-22.252899,-11.990821
1969.84,1.078575,0.228300,-0.467059,0.372352,0.752398,-1.024105,0.858418,-0.226322,-0.460323,-0.010563,0.030689,-0.014638,42.336052,-21.329292,-11.499740
1969.85,1.088157,0.220908,-0.474253,0.203931,0.725188,-0.885216,0.864248,-0.219116,-0.452840,0.090998,0.043152,-0.001979,42.336052,-21.329292,-11.499740
1969.86,1.095157,0.214030,-0.478309,-0.027579,0.512251,-0.702645,0.868716,-0.212399,-0.447459,0.104246,0.068784,0.022410,42.947842,-20.467804,-10.773865
1969.87,1.097528,0.206624,-0.479359,-0.302919,0.088108,-0.675972,0.871151,-0.205157,-0.446102,0.019322,0.082385,0.038052,43.451740,-19.733593,-10.102283
1969.88,1.095272,0.196713,-0.478520,-0.556577,-0.272209,-0.841417,0.871907,-0.195447,-0.448976,-0.056797,0.144345,0.102906,43.451740,-19.733593,-10.102283
1969.89,1.090548,0.183691,-0.476318,-0.812590,-0.436579,-1.049957,0.871960,-0.182660,-0.454227,-0.149898,0.140057,0.160617,43.752300,-18.979383,-10.249065
1969.90,1.085769,0.168127,-0.472709,-1.022118,-0.366494,-1.154353,0.872188,-0.167336,-0.459658,0.047993,-0.090186,0.140612,43.752300,-18.979383,-10.249065
1969.91,1.081639,0.153251,-0.467060,-1.150212,-0.293276,-0.907740,0.872384,-0.152652,-0.464375,0.300819,-0.195401,0.014958,44.080284,-17.788120,-10.956077
1969.92,1.075922,0.142393,-0.458033,-1.248501,-0.483106,-0.356374,0.871122,-0.141913,-0.470115,0.458911,-0.202494,-0.113336,44.080284,-17.788120,-10.956077
1969.93,1.065053,0.136475,-0.445184,-1.344351,-1.008887,0.223228,0.866680,-0.136052,-0.479953,0.451313,-0.188945,-0.212430,44.269089,-16.804050,-11.721601
1969.94,1.047221,0.133577,-0.429703,-1.400872,-1.635895,0.522030,0.858322,-0.133180,-0.495526,0.278839,-0.134658,-0.202015,44.269089,-16.804050,-11.721601
1969.95,1.024090,0.130619,-0.414149,-1.388251,-2.077734,0.473869,0.846965,-0.130248,-0.515448,0.091039,-0.110460,-0.138056,43.858543,-16.707394,-13.297203
1969.96,0.999398,0.126207,-0.399776,-1.346930,-2.153216,0.321342,0.834456,-0.125872,-0.536507,0.006014,-0.145017,-0.095390,43.858543,-16.707394,-13.297203
